,hoursown,hourslease,totalhours
4782,10375.66,0,10375.66
4783,4352.3,0,4352.3
4784,6778.64,0,6778.64
4785,3112.38,0,3112.38
4786,3228.82,0,3228.82
4787,31.47,0,31.47
4788,48249.8,0,48249.8
4789,3974.66,0,3974.66
4790,2319.34,0,2319.34
4791,47.2,0,47.2
4792,1963.73,0,1963.73
4793,2577.39,0,2577.39
4794,10347.34,0,10347.34
4795,21229.66,0,21229.66
4796,6388.41,0,6388.41
4797,1850.44,0,1850.44
4798,2010.93,0,2010.93
4799,10249.78,0,10249.78
4800,4043.9,0,4043.9
4801,7127.96,0,7127.96
4802,2445.22,0,2445.22
4803,2602.57,0,2602.57
4804,1614.41,0,1614.41
4805,49313.49,0,49313.49
4806,3697.72,0,3697.72
4807,2593.13,0,2593.13
4808,47.2,0,47.2
4809,1762.32,0,1762.32
4810,3574.99,0,3574.99
4811,11779.22,0,11779.22
4812,23454.59,0,23454.59
4813,6388.41,0,6388.41
4814,3291.76,0,3291.76
4815,2665.51,0,2665.51
4816,12345.68,0,12345.68
4817,6278.26,0,6278.26
4818,11115.2,0,11115.2
4819,4745.68,0,4745.68
4820,5456.9,0,5456.9
4821,1334.33,0,1334.33
4822,64730.64,0,64730.64
4823,4408.95,0,4408.95
4824,3811.02,0,3811.02
4825,47.2,0,47.2
4826,1850.44,0,1850.44
4827,4509.65,0,4509.65
4828,12411.77,0,12411.77
4829,27039.02,0,27039.02
4830,6718.84,0,6718.84
4831,1649.03,0,1649.03
4832,2429.48,0,2429.48
4833,10797.36,0,10797.36
4834,5891.18,0,5891.18
4835,7190.9,0,7190.9
4836,4342.86,0,4342.86
4837,5755.86,0,5755.86
4838,2357.1,0,2357.1
4839,63374.29,0,63374.29
4840,4264.19,0,4264.19
4841,3367.29,0,3367.29
4842,47.2,0,47.2
4843,3093.5,0,3093.5
4844,5991.89,0,5991.89
4845,14875.87,0,14875.87
4846,31639.94,0,31639.94
4847,10164.81,0,10164.81
4848,3461.7,0,3461.7
4849,3241.41,0,3241.41
4850,16867.92,0,16867.92
4851,5793.63,0,5793.63
4852,11464.52,0,11464.52
4853,4890.44,0,4890.44
4854,4276.77,0,4276.77
4855,1875.61,0,1875.61
4856,76808.83,0,76808.83
4857,2630.89,290,2920.89
4858,3257.14,0,3257.14
4859,47.2,0,47.2
4860,1110.89,0,1110.89
4861,2914.12,188,3102.12
4862,7008.37,0,7008.37
4863,16968.62,478,17446.62
4864,3175.32,0,3175.32
4865,1557.76,0,1557.76
4866,1781.2,0,1781.2
4867,6514.29,0,6514.29
4868,4122.57,0,4122.57
4869,5220.87,0,5220.87
4870,2870.06,0,2870.06
4871,1334.33,286,1620.33
4872,37030.75,764,37794.75
4873,3200.5,0,3200.5
4874,2580.54,0,2580.54
4875,47.2,0,47.2
4876,1963.73,0,1963.73
4877,1919.67,0,1919.67
4878,8909.16,0,8909.16
4879,18620.8,0,18620.8
4880,4774.0,0,4774.0
4881,1315.45,0,1315.45
4882,1491.68,0,1491.68
4883,7581.12,0,7581.12
4884,4591.47,0,4591.47
4885,6567.79,0,6567.79
4886,3338.97,0,3338.97
4887,31.47,0,31.47
4888,41423.96,0,41423.96
4889,4616.65,0,4616.65
4890,2313.04,0,2313.04
4891,47.2,0,47.2
4892,2404.31,0,2404.31
4893,4386.92,0,4386.92
4894,14130.03,0,14130.03
4895,27898.16,0,27898.16
4896,8062.61,0,8062.61
4897,1649.03,0,1649.03
4898,3502.61,0,3502.61
4899,13214.25,0,13214.25
4900,6451.35,0,6451.35
4901,10923.24,0,10923.24
4902,2410.6,0,2410.6
4903,31.47,0,31.47
4904,60929.07,0,60929.07
4905,4412.09,0,4412.09
4906,2854.33,0,2854.33
4907,47.2,0,47.2
4908,3329.53,0,3329.53
4909,5331.02,0,5331.02
4910,14897.9,0,14897.9
4911,30872.07,0,30872.07
4912,7294.75,0,7294.75
4913,2331.93,0,2331.93
4914,3112.38,0,3112.38
4915,12739.06,0,12739.06
4916,6057.98,0,6057.98
4917,10476.36,0,10476.36
4918,5312.14,0,5312.14
4919,2388.57,0,2388.57
4920,67846.17,0,67846.17
4921,5689.78,0,5689.78
4922,5019.46,0,5019.46
4923,47.2,0,47.2
4924,3836.19,0,3836.19
4925,4434.12,0,4434.12
4926,23073.8,0,23073.8
4927,42100.57,0,42100.57
4928,10183.69,0,10183.69
4929,2278.43,0,2278.43
4930,3603.32,0,3603.32
4931,16065.44,0,16065.44
4932,6618.14,0,6618.14
4933,12971.93,0,12971.93
4934,5249.2,0,5249.2
4935,4572.59,0,4572.59
4936,87577.86,0,87577.86
4937,4157.19,0,4157.19
4938,2608.86,0,2608.86
4939,47.2,0,47.2
4940,2061.28,0,2061.28
4941,3430.23,0,3430.23
4942,9192.39,0,9192.39
4943,21497.16,0,21497.16
4944,4767.7,0,4767.7
4945,2489.28,0,2489.28
4946,1645.88,0,1645.88
4947,8902.86,0,8902.86
4948,4207.54,0,4207.54
4949,8484.31,0,8484.31
4950,3423.94,0,3423.94
4951,2558.51,0,2558.51
4952,49074.32,0,49074.32
4953,2615.16,0,2615.16
4954,2039.26,0,2039.26
4955,47.2,0,47.2
4956,1422.44,0,1422.44
4957,3870.81,0,3870.81
4958,9422.12,0,9422.12
4959,19416.99,0,19416.99
4960,5626.84,0,5626.84
4961,1727.7,0,1727.7
4962,2073.87,0,2073.87
4963,9428.41,0,9428.41
4964,5154.79,0,5154.79
4965,7411.18,0,7411.18
4966,4412.09,0,4412.09
4967,2272.13,0,2272.13
4968,48095.6,0,48095.6
4969,2973.92,0,2973.92
4970,1114.04,0,1114.04
4971,47.2,0,47.2
4972,1586.09,0,1586.09
4973,1479.09,0,1479.09
4974,9497.65,0,9497.65
4975,16697.98,0,16697.98
4976,4531.68,0,4531.68
4977,1268.24,0,1268.24
4978,2143.11,0,2143.11
4979,7943.03,0,7943.03
4980,4040.75,0,4040.75
4981,6045.39,0,6045.39
4982,2571.1,0,2571.1
4983,2051.84,0,2051.84
4984,39350.09,0,39350.09
4985,2561.66,0,2561.66
4986,4692.18,0,4692.18
4987,47.2,0,47.2
4988,2929.86,0,2929.86
4989,8452.84,0,8452.84
4990,14740.55,0,14740.55
4991,33424.29,0,33424.29
4992,7027.25,0,7027.25
4993,1727.7,0,1727.7
4994,1847.29,0,1847.29
4995,10602.24,0,10602.24
4996,6007.62,0,6007.62
4997,11392.14,0,11392.14
4998,5098.14,0,5098.14
4999,2278.43,0,2278.43
5000,68802.86,0,68802.86
5001,2398.01,0,2398.01
5002,1674.2,292,1966.2
5003,47.2,0,47.2
5004,2114.78,88,2202.78
5005,3694.58,0,3694.58
5006,13340.13,714,14054.13
5007,23268.92,1094,24362.92
5008,9623.53,0,9623.53
5009,62.94,0,62.94
5010,2240.66,0,2240.66
5011,11927.13,0,11927.13
5012,4415.24,252,4667.24
5013,9510.23,98,9608.23
5014,3899.13,0,3899.13
5015,2020.37,0,2020.37
5016,55041.03,1444,56485.03
5017,2036.11,0,2036.11
5018,1526.3,0,1526.3
5019,47.2,0,47.2
5020,1834.7,0,1834.7
5021,2457.81,0,2457.81
5022,5699.22,0,5699.22
5023,13601.33,0,13601.33
5024,3886.54,0,3886.54
5025,1051.1,0,1051.1
5026,1589.24,0,1589.24
5027,6526.88,0,6526.88
5028,3294.91,0,3294.91
5029,4594.62,0,4594.62
5030,2313.04,0,2313.04
5031,6696.82,0,6696.82
5032,31.47,0,31.47
5033,37059.07,0,37059.07
5034,2624.6,0,2624.6
5035,3257.14,0,3257.14
5036,47.2,0,47.2
5037,1620.7,0,1620.7
5038,2168.28,0,2168.28
5039,9469.32,0,9469.32
5040,19187.26,0,19187.26
5041,3996.69,0,3996.69
5042,1029.07,0,1029.07
5043,1346.92,0,1346.92
5044,6372.68,0,6372.68
5045,3439.67,0,3439.67
5046,8962.66,0,8962.66
5047,2898.39,0,2898.39
5048,3427.08,0,3427.08
5049,2341.37,0,2341.37
5050,46629.1,0,46629.1
5051,2807.12,0,2807.12
5052,2058.14,0,2058.14
5053,47.2,0,47.2
5054,1951.14,0,1951.14
5055,1847.29,0,1847.29
5056,6514.29,0,6514.29
5057,15225.19,0,15225.19
5058,5126.46,0,5126.46
5059,761.57,0,761.57
5060,2221.78,0,2221.78
5061,8109.82,0,8109.82
5062,3493.17,0,3493.17
5063,6429.32,0,6429.32
5064,2281.57,0,2281.57
5065,7124.81,0,7124.81
5066,1979.46,0,1979.46
5067,44643.34,0,44643.34
5068,2105.34,0,2105.34
5069,1570.35,0,1570.35
5070,47.2,0,47.2
5071,1954.29,0,1954.29
5072,1960.58,0,1960.58
5073,4912.47,0,4912.47
5074,12550.24,0,12550.24
5075,3990.4,0,3990.4
5076,1545.18,0,1545.18
5077,975.57,0,975.57
5078,6511.14,0,6511.14
5079,3477.44,0,3477.44
5080,3804.72,0,3804.72
5081,2092.76,0,2092.76
5082,5714.95,0,5714.95
5083,1888.2,0,1888.2
5084,36039.44,0,36039.44
5085,1724.56,0,1724.56
5086,1734.0,0,1734.0
5087,47.2,0,47.2
5088,956.69,0,956.69
5089,1261.95,0,1261.95
5090,6168.12,0,6168.12
5091,11892.51,0,11892.51
5092,2294.16,0,2294.16
5093,837.1,0,837.1
5094,1110.89,0,1110.89
5095,4242.16,0,4242.16
5096,2291.02,0,2291.02
5097,5853.42,0,5853.42
5098,2920.42,0,2920.42
5099,758.43,0,758.43
5100,31.47,96,127.47
5101,27989.42,96,28085.42
5102,2435.78,0,2435.78
5103,1419.3,0,1419.3
5104,47.2,0,47.2
5105,1309.15,0,1309.15
5106,1878.76,0,1878.76
5107,8348.99,0,8348.99
5108,15439.18,0,15439.18
5109,2788.24,0,2788.24
5110,1557.76,0,1557.76
5111,1167.54,0,1167.54
5112,5513.54,0,5513.54
5113,3785.84,0,3785.84
5114,7225.51,0,7225.51
5115,2253.25,0,2253.25
5116,1576.65,0,1576.65
5117,36114.97,0,36114.97
5118,2643.48,0,2643.48
5119,1907.08,0,1907.08
5120,47.2,0,47.2
5121,1485.38,0,1485.38
5122,2432.63,0,2432.63
5123,7769.94,0,7769.94
5124,16285.72,0,16285.72
5125,3977.81,0,3977.81
5126,1431.88,0,1431.88
5127,2265.84,0,2265.84
5128,7675.53,0,7675.53
5129,4723.65,0,4723.65
5130,6567.79,0,6567.79
5131,2882.65,0,2882.65
5132,3471.14,0,3471.14
5133,1730.85,0,1730.85
5134,43337.34,0,43337.34
5135,2552.22,0,2552.22
5136,1806.38,0,1806.38
5137,47.2,0,47.2
5138,1727.7,0,1727.7
5139,1941.7,0,1941.7
5140,8814.75,0,8814.75
5141,16889.95,0,16889.95
5142,3017.97,0,3017.97
5143,1674.2,0,1674.2
5144,1863.02,0,1863.02
5145,6555.2,0,6555.2
5146,4216.98,0,4216.98
5147,5132.76,0,5132.76
5148,2781.95,0,2781.95
5149,31.47,0,31.47
5150,35608.3,0,35608.3
5151,2741.04,0,2741.04
5152,2092.76,0,2092.76
5153,47.2,0,47.2
5154,780.46,0,780.46
5155,1689.94,0,1689.94
5156,7965.06,0,7965.06
5157,15316.45,0,15316.45
5158,5003.73,0,5003.73
5159,2165.14,0,2165.14
5160,1944.85,0,1944.85
5161,9113.71,0,9113.71
5162,4383.77,0,4383.77
5163,6539.47,0,6539.47
5164,4610.35,0,4610.35
5165,3955.78,0,3955.78
5166,1771.76,0,1771.76
5167,45691.29,0,45691.29
5168,2914.12,0,2914.12
5169,1416.15,0,1416.15
5170,47.2,0,47.2
5171,1346.92,0,1346.92
5172,1800.08,0,1800.08
5173,9305.68,0,9305.68
5174,16830.16,0,16830.16
5175,3801.58,0,3801.58
5176,1463.36,0,1463.36
5177,1085.71,0,1085.71
5178,6350.65,0,6350.65
5179,4185.51,0,4185.51
5180,7156.28,0,7156.28
5181,2826.01,0,2826.01
5182,2416.9,0,2416.9
5183,31.47,0,31.47
5184,39796.96,0,39796.96
5185,2492.42,0,2492.42
5186,1246.21,0,1246.21
5187,47.2,0,47.2
5188,528.7,0,528.7
5189,2045.55,0,2045.55
5190,5255.49,0,5255.49
5191,11615.58,0,11615.58
5192,4814.91,0,4814.91
5193,2086.46,0,2086.46
5194,2221.78,0,2221.78
5195,9123.15,0,9123.15
5196,3052.59,0,3052.59
5197,6718.84,0,6718.84
5198,2291.02,0,2291.02
5199,31.47,0,31.47
5200,32832.65,0,32832.65
5201,2010.93,0,2010.93
5202,1831.55,0,1831.55
5203,47.2,0,47.2
5204,1120.33,0,1120.33
5205,2781.95,0,2781.95
5206,8207.38,0,8207.38
5207,15999.35,0,15999.35
5208,3408.2,0,3408.2
5209,1227.33,0,1227.33
5210,1938.55,0,1938.55
5211,6574.08,0,6574.08
5212,4223.27,0,4223.27
5213,6095.74,0,6095.74
5214,2347.66,0,2347.66
5215,2036.11,0,2036.11
5216,31.47,0,31.47
5217,37307.68,0,37307.68
5218,1863.02,0,1863.02
5219,1711.97,0,1711.97
5220,47.2,0,47.2
5221,1126.63,0,1126.63
5222,2250.1,0,2250.1
5223,4556.86,0,4556.86
5224,11555.78,0,11555.78
5225,4075.36,0,4075.36
5226,1145.51,0,1145.51
5227,1494.82,0,1494.82
5228,6715.7,0,6715.7
5229,3304.35,0,3304.35
5230,5768.45,0,5768.45
5231,2539.63,0,2539.63
5232,31.47,216,247.47
5233,29915.38,216,30131.38
5234,1494.82,0,1494.82
5235,2690.68,0,2690.68
5236,47.2,0,47.2
5237,959.84,0,959.84
5238,2224.93,0,2224.93
5239,7930.44,0,7930.44
5240,15347.92,0,15347.92
5241,8191.64,0,8191.64
5242,62.94,0,62.94
5243,78.68,0,78.68
5244,8333.26,0,8333.26
5245,2929.86,0,2929.86
5246,5551.31,0,5551.31
5247,2067.58,0,2067.58
5248,4172.92,0,4172.92
5249,31.47,0,31.47
5250,38434.31,0,38434.31
5251,3452.26,0,3452.26
5252,1963.73,0,1963.73
5253,47.2,0,47.2
5254,1431.88,0,1431.88
5255,2800.83,0,2800.83
5256,8122.41,0,8122.41
5257,17818.31,0,17818.31
5258,4295.66,132,4427.66
5259,887.45,0,887.45
5260,1271.39,108,1379.39
5261,6454.5,240,6694.5
5262,3779.55,0,3779.55
5263,6803.81,0,6803.81
5264,2105.34,0,2105.34
5265,3571.84,0,3571.84
5266,2206.05,0,2206.05
5267,42739.41,240,42979.41
5268,2039.26,0,2039.26
5269,1737.14,0,1737.14
5270,47.2,0,47.2
5271,840.25,0,840.25
5272,1778.06,0,1778.06
5273,6331.76,0,6331.76
5274,12773.67,0,12773.67
5275,3345.26,0,3345.26
5276,1674.2,0,1674.2
5277,1013.33,0,1013.33
5278,6032.8,0,6032.8
5279,3461.7,0,3461.7
5280,4610.35,0,4610.35
5281,1834.7,0,1834.7
5282,3153.29,0,3153.29
5283,31.47,0,31.47
5284,31897.99,0,31897.99
5285,3036.86,0,3036.86
5286,1866.17,0,1866.17
5287,47.2,0,47.2
5288,1066.83,0,1066.83
5289,2045.55,0,2045.55
5290,8182.2,0,8182.2
5291,16244.81,0,16244.81
5292,5296.4,0,5296.4
5293,1447.62,0,1447.62
5294,1998.34,0,1998.34
5295,8742.37,0,8742.37
5296,3383.02,0,3383.02
5297,5412.84,0,5412.84
5298,1922.82,0,1922.82
5299,4717.35,0,4717.35
5300,31.47,290,321.47
5301,40454.68,290,40744.68
5302,2259.55,0,2259.55
5303,1938.55,0,1938.55
5304,47.2,0,47.2
5305,1815.82,0,1815.82
5306,1951.14,0,1951.14
5307,8241.99,0,8241.99
5308,16254.26,0,16254.26
5309,3187.91,0,3187.91
5310,2108.49,0,2108.49
5311,1274.54,0,1274.54
5312,6570.94,0,6570.94
5313,3612.76,0,3612.76
5314,6271.97,0,6271.97
5315,3260.29,0,3260.29
5316,8795.86,0,8795.86
5317,31.47,0,31.47
5318,44797.54,0,44797.54
5319,3373.58,0,3373.58
5320,2933.0,0,2933.0
5321,47.2,0,47.2
5322,1677.35,0,1677.35
5323,2763.07,0,2763.07
5324,8994.13,0,8994.13
5325,19788.34,0,19788.34
5326,4276.77,0,4276.77
5327,1104.6,0,1104.6
5328,1217.89,0,1217.89
5329,6599.26,0,6599.26
5330,4591.47,0,4591.47
5331,7118.51,0,7118.51
5332,3496.32,0,3496.32
5333,1233.62,506,1739.62
5334,42827.52,506,43333.52
5335,3430.23,0,3430.23
5336,2602.57,0,2602.57
5337,47.2,0,47.2
5338,1888.2,0,1888.2
5339,1708.82,0,1708.82
5340,8657.4,0,8657.4
5341,18334.42,0,18334.42
5342,4783.44,0,4783.44
5343,758.43,0,758.43
5344,2086.46,0,2086.46
5345,7628.33,0,7628.33
5346,3707.17,0,3707.17
5347,6460.79,0,6460.79
5348,2687.54,0,2687.54
5349,1762.32,0,1762.32
5350,40580.56,0,40580.56
5351,3238.26,0,3238.26
5352,3027.41,0,3027.41
5353,47.2,0,47.2
5354,2388.57,0,2388.57
5355,2316.19,0,2316.19
5356,8547.25,0,8547.25
5357,19564.9,0,19564.9
5358,8295.49,0,8295.49
5359,62.94,0,62.94
5360,1888.2,0,1888.2
5361,10246.63,0,10246.63
5362,4374.33,0,4374.33
5363,7757.36,0,7757.36
5364,3405.05,0,3405.05
5365,3735.49,0,3735.49
5366,1960.58,0,1960.58
5367,51044.34,0,51044.34
5368,4220.13,0,4220.13
5369,1756.03,0,1756.03
5370,47.2,0,47.2
5371,2797.68,0,2797.68
5372,2306.75,0,2306.75
5373,8377.31,0,8377.31
5374,19505.11,0,19505.11
5375,4487.62,0,4487.62
5376,1951.14,0,1951.14
5377,1334.33,0,1334.33
5378,7773.09,0,7773.09
5379,3033.71,0,3033.71
5380,7555.95,0,7555.95
5381,3124.97,42,3166.97
5382,31.47,0,31.47
5383,41892.86,42,41934.86
5384,4553.71,0,4553.71
5385,2539.63,0,2539.63
5386,47.2,0,47.2
5387,4141.45,0,4141.45
5388,5529.28,0,5529.28
5389,12405.47,0,12405.47
5390,29216.75,0,29216.75
5391,6397.85,0,6397.85
5392,1120.33,0,1120.33
5393,3386.17,0,3386.17
5394,10904.36,0,10904.36
5395,5771.6,0,5771.6
5396,9739.96,0,9739.96
5397,3798.43,0,3798.43
5398,4547.42,0,4547.42
5399,3405.05,0,3405.05
5400,67383.56,0,67383.56
5401,4534.83,0,4534.83
5402,3247.7,0,3247.7
5403,47.2,0,47.2
5404,2291.02,0,2291.02
5405,4805.47,0,4805.47
5406,10926.38,0,10926.38
5407,25852.6,0,25852.6
5408,6693.67,0,6693.67
5409,2659.22,0,2659.22
5410,2536.48,0,2536.48
5411,11889.37,0,11889.37
5412,4991.14,0,4991.14
5413,8789.57,0,8789.57
5414,4154.04,0,4154.04
5415,3065.18,140,3205.18
5416,58741.9,140,58881.9
5417,3389.32,0,3389.32
5418,2117.93,0,2117.93
5419,47.2,0,47.2
5420,1384.68,0,1384.68
5421,3099.8,0,3099.8
5422,7729.03,0,7729.03
5423,17767.96,0,17767.96
5424,5170.52,0,5170.52
5425,1671.06,0,1671.06
5426,2634.04,0,2634.04
5427,9475.62,0,9475.62
5428,3940.04,0,3940.04
5429,6526.88,0,6526.88
5430,2907.83,0,2907.83
5431,3077.77,0,3077.77
5432,2281.57,0,2281.57
5433,45977.67,0,45977.67
5434,4100.54,0,4100.54
5435,2696.98,0,2696.98
5436,47.2,0,47.2
5437,2571.1,0,2571.1
5438,4037.6,0,4037.6
5439,13727.21,0,13727.21
5440,27180.64,0,27180.64
5441,5759.01,0,5759.01
5442,2202.9,0,2202.9
5443,3505.76,0,3505.76
5444,11467.67,0,11467.67
5445,5337.31,0,5337.31
5446,9673.88,0,9673.88
5447,4336.57,0,4336.57
5448,4622.94,0,4622.94
5449,2892.09,0,2892.09
5450,65511.1,0,65511.1
5451,4043.9,0,4043.9
5452,3902.28,0,3902.28
5453,47.2,0,47.2
5454,2344.52,0,2344.52
5455,2020.37,0,2020.37
5456,11417.32,266,11683.32
5457,23775.58,266,24041.58
5458,6316.03,0,6316.03
5459,2306.75,0,2306.75
5460,3351.56,0,3351.56
5461,11974.34,0,11974.34
5462,3590.73,0,3590.73
5463,7949.32,78,8027.32
5464,3062.03,48,3110.03
5465,5736.98,0,5736.98
5466,2876.36,0,2876.36
5467,58965.34,392,59357.34
5468,4412.09,0,4412.09
5469,2574.25,0,2574.25
5470,47.2,0,47.2
5471,2564.8,0,2564.8
5472,4025.01,0,4025.01
5473,12008.95,0,12008.95
5474,25632.32,0,25632.32
5475,6454.5,0,6454.5
5476,2822.86,0,2822.86
5477,3411.35,0,3411.35
5478,12688.7,0,12688.7
5479,6212.18,0,6212.18
5480,9173.5,0,9173.5
5481,4575.74,0,4575.74
5482,6227.91,0,6227.91
5483,4194.95,0,4194.95
5484,68705.3,0,68705.3
5485,3647.37,0,3647.37
5486,2505.01,0,2505.01
5487,47.2,0,47.2
5488,1872.46,0,1872.46
5489,4025.01,0,4025.01
5490,8279.76,0,8279.76
5491,20376.82,0,20376.82
5492,4714.21,0,4714.21
5493,2910.98,0,2910.98
5494,1932.26,0,1932.26
5495,9557.44,0,9557.44
5496,4286.21,0,4286.21
5497,9384.35,0,9384.35
5498,5626.84,0,5626.84
5499,1960.58,0,1960.58
5500,51192.25,0,51192.25
5501,2656.07,0,2656.07
5502,3178.47,0,3178.47
5503,47.2,0,47.2
5504,2652.92,0,2652.92
5505,4109.98,0,4109.98
5506,14938.81,0,14938.81
5507,27583.46,0,27583.46
5508,5765.3,0,5765.3
5509,3933.75,0,3933.75
5510,1774.91,0,1774.91
5511,11473.96,0,11473.96
5512,6155.53,0,6155.53
5513,7354.54,0,7354.54
5514,2630.89,0,2630.89
5515,2023.52,0,2023.52
5516,57221.9,0,57221.9
5517,5932.1,0,5932.1
5518,2882.65,0,2882.65
5519,47.2,0,47.2
5520,2615.16,0,2615.16
5521,4871.56,0,4871.56
5522,12292.18,0,12292.18
5523,28640.85,0,28640.85
5524,7184.6,0,7184.6
5525,1925.96,0,1925.96
5526,2105.34,0,2105.34
5527,11215.91,0,11215.91
5528,3889.69,0,3889.69
5529,9576.32,0,9576.32
5530,3883.4,0,3883.4
5531,1856.73,0,1856.73
5532,59062.9,0,59062.9
5533,4138.3,0,4138.3
5534,2036.11,0,2036.11
5535,47.2,0,47.2
5536,2511.31,0,2511.31
5537,4289.36,0,4289.36
5538,12005.8,0,12005.8
5539,25028.09,0,25028.09
5540,7577.98,0,7577.98
5541,2989.65,0,2989.65
5542,2505.01,0,2505.01
5543,13072.64,0,13072.64
5544,4503.36,0,4503.36
5545,8430.81,0,8430.81
5546,3826.75,0,3826.75
5547,5721.25,0,5721.25
5548,1992.05,0,1992.05
5549,62574.95,0,62574.95
5550,4264.19,0,4264.19
5551,3294.91,0,3294.91
5552,47.2,0,47.2
5553,3225.68,0,3225.68
5554,4402.65,0,4402.65
5555,18878.85,0,18878.85
5556,34113.48,0,34113.48
5557,5570.19,0,5570.19
5558,1645.88,0,1645.88
5559,3301.2,0,3301.2
5560,10517.27,0,10517.27
5561,5117.02,0,5117.02
5562,12062.45,0,12062.45
5563,4390.06,0,4390.06
5564,1749.73,0,1749.73
5565,67950.02,0,67950.02
5566,3826.75,0,3826.75
5567,2618.3,0,2618.3
5568,47.2,0,47.2
5569,2218.64,0,2218.64
5570,5390.81,0,5390.81
5571,10114.46,0,10114.46
5572,24216.16,0,24216.16
5573,6130.36,0,6130.36
5574,2313.04,0,2313.04
5575,3156.44,0,3156.44
5576,11599.84,0,11599.84
5577,4739.38,0,4739.38
5578,8522.08,0,8522.08
5579,3231.97,0,3231.97
5580,4119.42,0,4119.42
5581,2073.87,0,2073.87
5582,58502.73,0,58502.73
5583,3030.56,0,3030.56
5584,1340.62,0,1340.62
5585,47.2,0,47.2
5586,3543.52,0,3543.52
5587,3744.93,0,3744.93
5588,10800.5,0,10800.5
5589,22507.34,0,22507.34
5590,7455.24,0,7455.24
5591,1378.39,0,1378.39
5592,2888.95,0,2888.95
5593,11722.58,0,11722.58
5594,5683.48,0,5683.48
5595,8449.7,0,8449.7
5596,3282.32,0,3282.32
5597,4412.09,0,4412.09
5598,2206.05,0,2206.05
5599,58263.56,0,58263.56
5600,3933.75,0,3933.75
5601,2637.19,0,2637.19
5602,47.2,0,47.2
5603,2234.37,0,2234.37
5604,3795.28,0,3795.28
5605,8452.84,0,8452.84
5606,21100.64,0,21100.64
5607,5438.02,0,5438.02
5608,1428.74,0,1428.74
5609,2725.3,0,2725.3
5610,9592.06,0,9592.06
5611,4009.28,0,4009.28
5612,6482.82,0,6482.82
5613,3143.85,0,3143.85
5614,3688.28,0,3688.28
5615,31.47,0,31.47
5616,48048.4,0,48048.4
5617,3379.88,0,3379.88
5618,2077.02,0,2077.02
5619,47.2,0,47.2
5620,1894.49,0,1894.49
5621,2243.81,0,2243.81
5622,8566.13,0,8566.13
5623,18208.54,0,18208.54
5624,5859.71,0,5859.71
5625,1586.09,0,1586.09
5626,1526.3,0,1526.3
5627,8972.1,0,8972.1
5628,4169.77,0,4169.77
5629,5866.01,0,5866.01
5630,3260.29,0,3260.29
5631,2593.13,0,2593.13
5632,1538.88,0,1538.88
5633,44608.72,0,44608.72
5634,4100.54,0,4100.54
5635,2593.13,0,2593.13
5636,47.2,0,47.2
5637,1390.97,0,1390.97
5638,3254.0,0,3254.0
5639,11130.94,0,11130.94
5640,22516.78,0,22516.78
5641,5699.22,0,5699.22
5642,3074.62,0,3074.62
5643,2800.83,0,2800.83
5644,11574.67,0,11574.67
5645,5497.81,0,5497.81
5646,10136.49,0,10136.49
5647,3902.28,0,3902.28
5648,4701.62,0,4701.62
5649,944.1,0,944.1
5650,59273.74,0,59273.74
5651,4377.48,0,4377.48
5652,3804.72,0,3804.72
5653,47.2,0,47.2
5654,1340.62,0,1340.62
5655,4059.63,0,4059.63
5656,9708.5,0,9708.5
5657,23338.15,0,23338.15
5658,6322.32,0,6322.32
5659,2152.55,0,2152.55
5660,2545.92,0,2545.92
5661,11020.79,0,11020.79
5662,5567.04,0,5567.04
5663,6762.9,0,6762.9
5664,3332.67,0,3332.67
5665,6322.32,0,6322.32
5666,2353.96,0,2353.96
5667,58697.84,0,58697.84
5668,4169.77,0,4169.77
5669,2970.77,0,2970.77
5670,47.2,0,47.2
5671,2586.83,0,2586.83
5672,5966.71,0,5966.71
5673,13818.48,0,13818.48
5674,29559.77,0,29559.77
5675,9868.99,0,9868.99
5676,3562.4,0,3562.4
5677,2829.15,0,2829.15
5678,16260.55,0,16260.55
5679,6117.77,0,6117.77
5680,10010.61,0,10010.61
5681,4418.39,0,4418.39
5682,3556.11,0,3556.11
5683,1730.85,0,1730.85
5684,71654.04,0,71654.04
5685,2105.34,140,2245.34
5686,3257.14,0,3257.14
5687,47.2,0,47.2
5688,1158.1,0,1158.1
5689,2788.24,0,2788.24
5690,5529.28,0,5529.28
5691,14885.31,140,15025.31
5692,3043.15,0,3043.15
5693,1236.77,0,1236.77
5694,1803.23,0,1803.23
5695,6083.15,0,6083.15
5696,3430.23,0,3430.23
5697,4805.47,0,4805.47
5698,2671.8,0,2671.8
5699,1378.39,192,1570.39
5700,33254.35,332,33586.35
5701,2741.04,0,2741.04
5702,2215.49,0,2215.49
5703,47.2,0,47.2
5704,2121.08,0,2121.08
5705,1834.7,0,1834.7
5706,8569.28,0,8569.28
5707,17528.79,0,17528.79
5708,4525.39,0,4525.39
5709,931.51,0,931.51
5710,1419.3,0,1419.3
5711,6876.2,0,6876.2
5712,4122.57,0,4122.57
5713,7430.07,0,7430.07
5714,2961.33,0,2961.33
5715,31.47,0,31.47
5716,39765.49,0,39765.49
5717,3921.16,0,3921.16
5718,1935.4,0,1935.4
5719,47.2,0,47.2
5720,2564.8,0,2564.8
5721,4106.84,0,4106.84
5722,12452.68,0,12452.68
5723,25028.09,0,25028.09
5724,7256.98,0,7256.98
5725,1765.47,0,1765.47
